team,year,won,lost,tied,UNITID,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,ADM_RATE,SAT_AVG,ACTCMMID,RET_FT4,C150_4,TUITIONFEE_IN,TUITIONFEE_OUT,AVGFACSAL,PFTFAC,BOOKSUPPLY,ROOMBOARD_ON,ROOMBOARD_OFF,OTHEREXPENSE_ON,OTHEREXPENSE_OFF
Auburn,2019,9.0,4.0,0.0,100858,24209.0,0.8003,0.0504,0.0345,0.0247,0.8067,1300.0,28.0,0.9136,0.7911,11492.0,31124.0,10738.0,0.8751,1200.0,13600.0,13600.0,5904.0,5904.0
Auburn,2018,8.0,5.0,0.0,100858,24147.0,0.8078,0.055,0.0342,0.0236,0.7543,1289.0,28.0,0.8999,0.7812,11276.0,30524.0,10428.0,0.8553,1200.0,13332.0,13332.0,5782.0,5782.0
Auburn,2017,10.0,4.0,0.0,100858,23391.0,0.818,0.0625,0.0338,0.024,0.8393,1282.0,27.0,0.9152,0.7658,10968.0,29640.0,10137.0,0.855,1200.0,13332.0,13332.0,5782.0,5782.0
Auburn,2016,8.0,5.0,0.0,100858,22095.0,0.8285,0.0673,0.0335,0.0252,0.8054,1217.0,27.0,0.9101,0.7501,10696.0,28840.0,9945.0,0.8707,1200.0,12898.0,12898.0,5664.0,5664.0
Auburn,2015,7.0,6.0,0.0,100858,21551.0,0.842,0.0671,0.0323,0.025,0.7766,1218.0,27.0,0.898,0.7292,10424.0,28040.0,9738.0,0.8734,1200.0,12584.0,12584.0,5586.0,5586.0
Auburn,2014,8.0,5.0,0.0,100858,20514.0,0.8507,0.0704,0.0248,0.0227,0.8347,1215.0,27.0,0.9052,0.7086,10200.0,27384.0,9487.0,0.8816,1200.0,12178.0,12178.0,5586.0,5586.0
Auburn,2013,12.0,2.0,0.0,100858,19761.0,0.8543,0.0714,0.0253,0.0213,0.8274,1215.0,27.0,0.8946,0.6792,9852.0,26364.0,9429.0,0.878,1200.0,11552.0,11552.0,2678.0,2678.0
Auburn,2012,3.0,9.0,0.0,100858,20137.0,0.8539,0.0717,0.0283,0.0197,0.7723,1217.0,27.0,0.9001,0.6827,9446.0,25190.0,9177.0,0.8802,1100.0,10606.0,10606.0,2636.0,2636.0
Auburn,2011,8.0,5.0,0.0,100858,20436.0,0.8553,0.0743,0.0283,0.0183,0.7,1204.0,27.0,0.8879,0.6628,8698.0,23272.0,8808.0,0.8667,1100.0,9992.0,9992.0,2562.0,2562.0
Auburn,2010,14.0,0.0,0.0,100858,20221.0,0.8532,0.0783,0.0252,0.0187,0.7867,1221.0,27.0,0.8745,0.6644,7900.0,21916.0,8554.0,0.8814,1100.0,9630.0,9630.0,2510.0,2510.0
Auburn,2009,8.0,5.0,0.0,100858,19918.0,0.8285,0.0671,0.0335,0.0238,0.795,1184.0,26.0,0.8618,0.6709,6972.0,19452.0,8609.0,0.8816,1100.0,8972.0,8972.0,2446.0,2446.0
Auburn,2008,5.0,7.0,0.0,100858,20032.0,0.8285,0.0671,0.0335,0.0238,0.7081,1166.0,26.0,0.87,0.6415,6500.0,18260.0,8558.0,0.8889,1100.0,7968.0,7968.0,2398.0,2398.0
Auburn,2007,9.0,4.0,0.0,100858,19799.0,0.8285,0.0671,0.0335,0.0238,0.6897,1126.0,25.0,0.8605,0.6339,5834.0,16334.0,8746.0,0.8802,1100.0,7466.0,7466.0,2350.0,2350.0
Auburn,2006,11.0,2.0,0.0,100858,19349.0,0.8285,0.0671,0.0335,0.0238,0.7248,1125.0,25.0,0.87,0.6273,5496.0,15496.0,8467.0,0.9119,1100.0,7564.0,7564.0,2304.0,2484.0
Auburn,2005,9.0,3.0,0.0,100858,19222.0,0.8285,0.0671,0.0335,0.0238,0.8152,1110.0,24.0,0.85,0.619,5278.0,14878.0,7996.0,0.8929,1000.0,7232.0,6952.0,2054.0,2504.0
Auburn,2004,13.0,0.0,0.0,100858,18879.0,0.8285,0.0671,0.0335,0.0238,0.8417,1122.0,25.0,0.85,0.6497,4828.0,14048.0,7694.0,0.89,900.0,6686.0,6692.0,1988.0,2424.0
Auburn,2003,8.0,5.0,0.0,100858,19145.0,0.8285,0.0671,0.0335,0.0238,0.776,1125.0,25.0,0.898,0.6758,4426.0,12886.0,7151.0,0.873,900.0,5970.0,6270.0,1689.0,2114.0
Auburn,2002,9.0,4.0,0.0,100858,19456.0,0.8285,0.0671,0.0335,0.0238,0.8289,1095.0,24.0,0.898,0.6751,3784.0,11084.0,7084.0,0.8745,900.0,5586.0,6086.0,1640.0,2052.0
Ball State,2022,5.0,7.0,0.0,150136,13466.0,0.7472,0.0965,0.0724,0.0194,0.6895,1191.0,22.0,0.7288,0.6387,10440.0,27924.0,7979.0,0.7983,1454.0,10904.0,10904.0,2882.0,2882.0
Ball State,2021,6.0,7.0,0.0,150136,13896.0,0.7581,0.0959,0.0682,0.0184,0.6817,1124.0,24.0,0.7265,0.6795,10290.0,27524.0,7884.0,0.8141,1364.0,10796.0,10796.0,2804.0,2804.0
Ball State,2020,7.0,1.0,0.0,150136,15171.0,0.7615,0.0951,0.0652,0.017,0.8705,1045.5,22.0,0.8048,0.6679,10144.0,27132.0,7841.0,0.8088,1350.0,10796.0,10796.0,2710.0,2710.0
Ball State,2019,5.0,7.0,0.0,150136,15610.0,0.7766,0.0844,0.0602,0.0131,0.7671,1045.5,22.0,0.7546,0.6603,10020.0,26800.0,7585.0,0.8253,1384.0,10870.0,10534.0,2688.0,2688.0
Ball State,2018,4.0,8.0,0.0,150136,15703.0,0.7891,0.0839,0.0538,0.012,0.6478,1045.5,22.0,0.7807,0.6274,9896.0,26468.0,7514.0,0.8101,1354.0,10234.0,10234.0,3066.0,3066.0
Ball State,2017,2.0,10.0,0.0,150136,16277.0,0.7946,0.0843,0.0492,0.0118,0.6208,1138.0,22.0,0.7825,0.6157,9774.0,25942.0,7561.0,0.7978,1334.0,10034.0,10034.0,3138.0,3200.0
Ball State,2016,4.0,8.0,0.0,150136,16260.0,0.8035,0.0784,0.0437,0.0112,0.6225,1057.0,22.0,0.8116,0.5802,9654.0,25428.0,7381.0,0.8061,1320.0,9936.0,9936.0,3030.0,3030.0
Ball State,2015,3.0,9.0,0.0,150136,15689.0,0.811,0.0779,0.0424,0.0104,0.605,1070.0,22.0,0.8167,0.5962,9498.0,25016.0,7530.0,0.8213,1320.0,9656.0,9656.0,3206.0,3206.0
Ball State,2014,5.0,7.0,0.0,150136,15895.0,0.8189,0.074,0.0382,0.0101,0.5988,1066.0,22.0,0.8141,0.5945,9344.0,24610.0,7454.0,0.8183,1260.0,9126.0,9126.0,3050.0,3050.0
Ball State,2013,10.0,3.0,0.0,150136,15985.0,0.8317,0.0673,0.0348,0.0082,0.6054,1053.0,22.0,0.7838,0.5938,9160.0,24124.0,7305.0,0.8249,1260.0,8820.0,8820.0,3010.0,3010.0
Ball State,2012,9.0,4.0,0.0,150136,16323.0,0.846,0.0639,0.0295,0.0083,0.6103,1036.0,21.0,0.7677,0.5731,8980.0,23650.0,7150.0,0.8335,1020.0,8622.0,8622.0,2868.0,2868.0
Ball State,2011,6.0,6.0,0.0,150136,17143.0,0.8426,0.0615,0.0293,0.0071,0.6754,1052.0,22.0,0.7933,0.5626,8558.0,22538.0,6663.0,0.8219,1020.0,8472.0,8472.0,2710.0,2710.0
Ball State,2010,4.0,8.0,0.0,150136,17785.0,0.832,0.0733,0.0248,0.0066,0.647,1056.0,22.0,0.7982,0.5718,8214.0,21666.0,6493.0,0.8254,1000.0,8208.0,7508.0,2692.0,2692.0
Ball State,2009,2.0,10.0,0.0,150136,17403.0,0.8035,0.0784,0.0437,0.0112,0.7368,1037.0,22.0,0.7763,0.597,7830.0,20398.0,6340.0,0.8307,970.0,8052.0,9126.0,2788.0,2804.0
Ball State,2008,12.0,2.0,0.0,150136,16576.0,0.8035,0.0784,0.0437,0.0112,0.734,1030.0,21.0,0.7755,0.604,7500.0,19304.0,6330.0,0.8056,930.0,7598.0,9126.0,2672.0,2804.0
Ball State,2007,7.0,6.0,0.0,150136,16422.0,0.8035,0.0784,0.0437,0.0112,0.72,1038.0,22.0,0.7578,0.5851,7212.0,18280.0,6231.0,0.801,930.0,7240.0,9126.0,2576.0,2804.0
Ball State,2006,5.0,7.0,0.0,150136,16902.0,0.8035,0.0784,0.0437,0.0112,0.7908,1030.0,22.0,0.75,0.5891,6810.0,17186.0,6011.0,0.8329,910.0,6898.0,9126.0,2422.0,2804.0
Ball State,2005,4.0,7.0,0.0,150136,17269.0,0.8035,0.0784,0.0437,0.0112,0.8033,1038.0,22.0,0.76,0.5522,6458.0,16218.0,5867.0,0.8258,880.0,6680.0,6570.0,2172.0,2172.0
Ball State,2004,2.0,9.0,0.0,150136,17410.0,0.8035,0.0784,0.0437,0.0112,0.7641,1039.0,22.0,0.78,0.5308,6160.0,15336.0,5826.0,0.7725,880.0,6328.0,6328.0,2132.0,2132.0
Ball State,2003,4.0,8.0,0.0,150136,17660.0,0.8035,0.0784,0.0437,0.0112,0.7608,1030.0,22.0,0.78,0.4935,5930.0,14348.0,5732.0,0.7684,860.0,5980.0,5980.0,2130.0,2130.0
Ball State,2002,6.0,6.0,0.0,150136,16520.0,0.8035,0.0784,0.0437,0.0112,0.7609,1039.0,23.0,0.78,0.472,4700.0,12480.0,5557.0,0.7562,840.0,5546.0,5546.0,2014.0,2014.0
Baylor,2022,6.0,7.0,0.0,223232,15134.0,0.611,0.0484,0.1598,0.0875,0.4588,1347.0,27.0,0.9041,0.8143,51738.0,51738.0,11033.0,0.6411,1390.0,13587.0,13232.0,3456.0,4100.0
Baylor,2021,12.0,2.0,0.0,223232,15102.0,0.6073,0.0505,0.1588,0.0877,0.5669,1288.0,29.0,0.8836,0.8162,50232.0,50232.0,10673.0,0.651,1302.0,13274.0,12670.0,3318.0,3946.0
Baylor,2020,2.0,7.0,0.0,223232,14329.0,0.6087,0.0527,0.1573,0.0815,0.6847,1215.0,27.0,0.9064,0.7934,49246.0,49246.0,10536.0,0.7248,1284.0,13274.0,12318.0,3276.0,3902.0
Baylor,2019,11.0,3.0,0.0,223232,13948.0,0.6195,0.0555,0.1572,0.0718,0.4533,1318.0,29.0,0.8835,0.7821,47364.0,47364.0,10218.0,0.7419,1264.0,12992.0,12020.0,3260.0,3900.0
Baylor,2018,7.0,6.0,0.0,223232,14159.0,0.6275,0.0593,0.1576,0.0657,0.3895,1307.0,29.0,0.8884,0.7908,45542.0,45542.0,9968.0,0.7807,1230.0,12595.0,11708.0,3160.0,3786.0
Baylor,2017,1.0,11.0,0.0,223232,14284.0,0.6342,0.0631,0.1526,0.0627,0.3895,1320.0,29.0,0.8959,0.7659,43790.0,43790.0,9717.0,0.7877,1200.0,12163.0,11448.0,3080.0,3686.0
Baylor,2016,7.0,6.0,0.0,223232,14309.0,0.6397,0.0658,0.1474,0.06,0.3972,1246.0,28.0,0.8906,0.7403,42006.0,42006.0,9468.0,0.7991,1444.0,11754.0,10576.0,3970.0,4430.0
Baylor,2015,10.0,3.0,0.0,223232,14139.0,0.6408,0.0684,0.1419,0.0622,0.4367,1239.0,28.0,0.8898,0.7042,40198.0,40198.0,9264.0,0.7987,1276.0,11360.0,11140.0,3962.0,3962.0
Baylor,2014,11.0,2.0,0.0,223232,13801.0,0.6402,0.0733,0.1413,0.0625,0.5536,1227.0,27.0,0.8855,0.722,38120.0,38120.0,8985.0,0.809,1250.0,10708.0,10708.0,3882.0,3882.0
Baylor,2013,11.0,2.0,0.0,223232,13221.0,0.6408,0.0741,0.1386,0.0646,0.5747,1215.0,27.0,0.8825,0.7472,35972.0,35972.0,8793.0,0.8148,1370.0,11606.0,10632.0,4938.0,5978.0
Baylor,2012,8.0,5.0,0.0,223232,12820.0,0.6463,0.0738,0.1389,0.0633,0.6065,1215.0,27.0,0.8667,0.7463,33716.0,33716.0,8489.0,0.8133,1364.0,9096.0,10468.0,4862.0,5884.0
Baylor,2011,10.0,3.0,0.0,223232,12518.0,0.654,0.0765,0.1336,0.0642,0.3966,1220.0,27.0,0.8544,0.7166,31658.0,31658.0,8706.0,0.813,1390.0,8663.0,10924.0,3300.0,3924.0
Baylor,2010,7.0,6.0,0.0,223232,12376.0,0.6604,0.0748,0.1319,0.0651,0.4778,1210.0,27.0,0.8192,0.7114,29884.0,29884.0,8531.0,0.8026,1398.0,8331.0,10924.0,3882.0,3924.0
Baylor,2009,4.0,8.0,0.0,223232,12101.0,0.6397,0.0658,0.1474,0.0646,0.4993,1185.0,26.0,0.8376,0.7027,28070.0,28070.0,8247.0,0.8197,1398.0,7971.0,10924.0,3882.0,3924.0
Baylor,2008,4.0,8.0,0.0,223232,12105.0,0.6397,0.0658,0.1474,0.0646,0.5135,1191.0,26.0,0.8563,0.7274,26239.0,26239.0,7938.0,0.828,1634.0,7563.0,10924.0,3840.0,3924.0
Baylor,2007,3.0,9.0,0.0,223232,11870.0,0.6397,0.0658,0.1474,0.0646,0.4401,1195.0,26.0,0.8568,0.7168,24645.0,24645.0,7598.0,0.8364,1548.0,7306.0,10924.0,3880.0,3924.0
Baylor,2006,4.0,8.0,0.0,223232,11803.0,0.6397,0.0658,0.1474,0.0646,0.4252,1192.0,26.0,0.84,0.7417,22869.0,22869.0,7274.0,0.8265,1502.0,6933.0,10924.0,3733.0,3924.0
Baylor,2005,5.0,6.0,0.0,223232,11751.0,0.6397,0.0658,0.1474,0.0646,0.6568,1179.0,25.0,0.82,0.7216,21225.0,21225.0,6998.0,0.8297,1382.0,6485.0,10924.0,3210.0,3924.0
Baylor,2004,3.0,8.0,0.0,223232,11521.0,0.6397,0.0658,0.1474,0.0646,0.7258,1167.0,25.0,0.82,0.7194,19880.0,19880.0,6822.0,0.8807,1356.0,5913.0,5284.0,3148.0,3216.0
Baylor,2003,3.0,9.0,0.0,223232,11685.0,0.6397,0.0658,0.1474,0.0646,0.822,1139.0,25.0,0.8825,0.703,18500.0,18500.0,6746.0,0.8553,1460.0,5634.0,5284.0,3088.0,3202.0
Baylor,2002,3.0,9.0,0.0,223232,11880.0,0.6397,0.0658,0.1474,0.0646,0.8112,1180.0,27.0,0.8825,0.7207,17214.0,17214.0,6583.0,0.8799,1280.0,5714.0,5030.0,3298.0,4084.0
Boise State,2022,10.0,4.0,0.0,142115,16979.0,0.7192,0.0166,0.1475,0.0269,0.8393,1046.0,23.0,0.7927,0.5968,8364.0,25701.0,8947.0,0.5866,1240.0,13841.0,11376.0,5271.0,5625.0
Boise State,2021,7.0,5.0,0.0,142115,17075.0,0.7328,0.0156,0.1414,0.027,0.8313,1046.0,23.0,0.76,0.5362,8060.0,24980.0,8627.0,0.5783,1240.0,13459.0,10423.0,4336.0,4714.0
Boise State,2020,5.0,2.0,0.0,142115,16973.0,0.7367,0.0166,0.1394,0.0265,0.7749,1135.0,24.0,0.7782,0.5452,8068.0,24988.0,8321.0,0.588,1240.0,12327.0,9921.0,3895.0,4754.0
Boise State,2019,12.0,2.0,0.0,142115,16896.0,0.7362,0.0165,0.137,0.0254,0.7744,1136.0,23.0,0.7949,0.5099,8068.0,24988.0,8285.0,0.5771,1200.0,11246.0,9760.0,3786.0,4318.0
Boise State,2018,10.0,3.0,0.0,142115,16526.0,0.7339,0.0168,0.1355,0.0235,0.8075,1140.0,24.0,0.7947,0.4645,7694.0,23776.0,8091.0,0.5721,1200.0,10692.0,8994.0,3490.0,4230.0
Boise State,2017,11.0,3.0,0.0,142115,16265.0,0.7412,0.017,0.1292,0.0215,0.8399,1093.0,24.0,0.7975,0.4394,7326.0,22642.0,7763.0,0.5122,1200.0,10042.0,8974.0,3364.0,3364.0
Boise State,2016,10.0,3.0,0.0,142115,16045.0,0.7352,0.0172,0.1195,0.021,0.8173,1047.0,23.0,0.7817,0.3936,7080.0,21530.0,7491.0,0.5646,1200.0,7780.0,8974.0,3364.0,4030.0
Boise State,2015,9.0,4.0,0.0,142115,15959.0,0.7368,0.0172,0.1109,0.0197,0.7957,1046.0,23.0,0.7562,0.3869,6876.0,20926.0,7272.0,0.5625,1200.0,7566.0,7128.0,4730.0,5306.0
Boise State,2014,12.0,2.0,0.0,142115,16206.0,0.7516,0.0166,0.1031,0.0201,0.77,1042.0,23.0,0.7494,0.3571,6641.0,19493.0,7059.0,0.5751,1200.0,6829.0,7812.0,5090.0,5090.0
Boise State,2013,8.0,5.0,0.0,142115,16557.0,0.7621,0.0157,0.0912,0.0228,0.7766,1050.0,23.0,0.7129,0.3801,6292.0,18892.0,6905.0,0.5643,1270.0,7660.0,7616.0,5722.0,5168.0
Boise State,2012,11.0,2.0,0.0,142115,16909.0,0.7697,0.0179,0.0797,0.0245,0.8538,1056.0,23.0,0.715,0.2776,5884.0,17324.0,7438.0,0.5466,1242.0,7438.0,7438.0,5654.0,5184.0
Boise State,2011,12.0,1.0,0.0,142115,16845.0,0.7894,0.0179,0.0709,0.0282,0.8451,1048.0,23.0,0.6914,0.3143,5566.0,15966.0,6719.0,0.5412,1200.0,7236.0,7236.0,5190.0,5190.0
Boise State,2010,12.0,1.0,0.0,142115,16711.0,0.8098,0.0191,0.0684,0.0284,0.6452,1046.0,23.0,0.6887,0.3165,5300.0,14756.0,6603.0,0.5773,1188.0,7020.0,7020.0,4128.0,4424.0
Boise State,2009,14.0,0.0,0.0,142115,15997.0,0.7368,0.0168,0.1195,0.0245,0.8738,1035.0,22.0,0.6861,0.2692,4864.0,13868.0,6541.0,0.5415,1168.0,6832.0,6832.0,3804.0,3804.0
Boise State,2008,12.0,1.0,0.0,142115,16485.0,0.7368,0.0168,0.1195,0.0245,0.8101,1017.0,22.0,0.6637,0.2987,4632.0,13208.0,6346.0,0.5431,1136.0,6140.0,6140.0,3748.0,3422.0
Boise State,2007,10.0,3.0,0.0,142115,16571.0,0.7368,0.0168,0.1195,0.0245,0.8644,1019.0,22.0,0.6444,0.2823,4410.0,12578.0,6070.0,0.5335,1138.0,5938.0,5938.0,3566.0,3566.0
Boise State,2006,13.0,0.0,0.0,142115,15896.0,0.7368,0.0168,0.1195,0.0245,0.8955,1026.0,22.0,0.63,0.2763,4154.0,11932.0,5883.0,0.5535,1050.0,5778.0,5778.0,3532.0,3532.0
Boise State,2005,9.0,4.0,0.0,142115,15623.0,0.7368,0.0168,0.1195,0.0245,0.8968,1020.0,22.0,0.61,0.3174,3872.0,11280.0,5660.0,0.5475,1050.0,4829.0,4829.0,3750.0,3750.0
Boise State,2004,11.0,1.0,0.0,142115,14841.0,0.7368,0.0168,0.1195,0.0245,0.9236,1016.0,23.0,0.63,0.3018,3520.0,10576.0,5545.0,0.5616,1014.0,4678.0,4678.0,3638.0,3638.0
Boise State,2003,13.0,1.0,0.0,142115,15396.0,0.7368,0.0168,0.1195,0.0245,0.8452,1049.0,23.0,0.715,0.3403,3251.0,9971.0,5383.0,0.5606,974.0,4406.0,4406.0,3532.0,3532.0
Boise State,2002,12.0,1.0,0.0,142115,14700.0,0.7368,0.0168,0.1195,0.0245,0.8625,990.0,21.0,0.715,0.3437,3471.0,9871.0,5423.0,1.0,920.0,4258.0,4258.0,3228.0,3228.0
Boston College,2022,3.0,9.0,0.0,164924,9751.0,0.5841,0.0498,0.112,0.1141,0.1666,1500.0,32.0,0.9491,0.9092,64176.0,64176.0,16600.0,0.5894,1250.0,16120.0,11750.0,2200.0,2200.0
Boston College,2021,6.0,6.0,0.0,164924,9776.0,0.5844,0.0441,0.1127,0.1081,0.1904,1485.0,34.0,0.9485,0.9078,61706.0,61706.0,15909.0,0.5858,1250.0,15602.0,11550.0,2100.0,2100.0
Boston College,2020,6.0,5.0,0.0,164924,9681.0,0.5773,0.0428,0.1127,0.1046,0.2638,1433.0,33.0,0.926,0.9169,60202.0,60202.0,15608.0,0.6631,1250.0,15220.0,11550.0,1900.0,1900.0
Boston College,2019,6.0,7.0,0.0,164924,9637.0,0.5774,0.0405,0.1158,0.1047,0.2722,1437.0,33.0,0.9467,0.9404,57910.0,57910.0,15599.0,0.6662,1250.0,14826.0,11550.0,1900.0,1900.0
Boston College,2018,7.0,5.0,0.0,164924,9639.0,0.5888,0.0408,0.1097,0.1008,0.2789,1429.0,33.0,0.949,0.919,55464.0,55464.0,15323.0,0.6477,1250.0,14478.0,11100.0,1900.0,1900.0
Boston College,2017,7.0,6.0,0.0,164924,9636.0,0.6107,0.0395,0.1044,0.0962,0.3241,1434.0,32.0,0.9503,0.9211,53346.0,53346.0,14977.0,0.5929,1250.0,14142.0,10650.0,1850.0,1850.0
Boston College,2016,7.0,6.0,0.0,164924,9593.0,0.6197,0.0377,0.0975,0.0966,0.3114,1378.0,32.0,0.9476,0.925,51296.0,51296.0,14619.0,0.5978,1250.0,13818.0,10200.0,1700.0,1700.0
Boston College,2015,3.0,9.0,0.0,164924,9491.0,0.6171,0.0404,0.0968,0.0975,0.2851,1380.0,32.0,0.95,0.9242,49324.0,49324.0,14211.0,0.5787,1250.0,13496.0,9450.0,1550.0,1550.0
Boston College,2014,7.0,6.0,0.0,164924,9483.0,0.6075,0.0401,0.1014,0.0952,0.3391,1380.0,32.0,0.9605,0.9131,47436.0,47436.0,13825.0,0.5956,1000.0,13186.0,8325.0,1400.0,1400.0
Boston College,2013,7.0,6.0,0.0,164924,9465.0,0.5797,0.0432,0.1055,0.0937,0.3222,1375.0,32.0,0.9484,0.913,45622.0,45622.0,13355.0,0.603,1000.0,12884.0,8325.0,1200.0,1700.0
Boston College,2012,2.0,10.0,0.0,164924,9484.0,0.5939,0.0448,0.1078,0.0962,0.2881,1357.0,31.0,0.945,0.9219,43878.0,43878.0,13032.0,0.5908,1000.0,12608.0,8100.0,1200.0,1700.0
Boston College,2011,4.0,8.0,0.0,164924,9464.0,0.6137,0.0464,0.0945,0.0894,0.2798,1353.0,31.0,0.9477,0.9153,42204.0,42204.0,12072.0,0.6164,1000.0,12324.0,7600.0,1200.0,1700.0
Boston College,2010,7.0,6.0,0.0,164924,9531.0,0.6387,0.0523,0.0881,0.0972,0.311,1344.0,31.0,0.9589,0.9096,40542.0,40542.0,11657.0,0.6066,900.0,12082.0,7600.0,1100.0,1100.0
Boston College,2009,8.0,5.0,0.0,164924,9635.0,0.5939,0.0428,0.1055,0.0972,0.3006,1343.0,31.0,0.9493,0.9128,39130.0,39130.0,11334.0,0.6103,750.0,11840.0,8750.0,1150.0,1150.0
Boston College,2008,9.0,5.0,0.0,164924,9404.0,0.5939,0.0428,0.1055,0.0972,0.2624,1340.0,30.0,0.9524,0.9058,37950.0,37950.0,11322.0,0.6005,650.0,11610.0,6850.0,1850.0,1850.0
Boston College,2007,11.0,3.0,0.0,164924,9399.0,0.5939,0.0428,0.1055,0.0972,0.2728,1332.0,30.0,0.9579,0.9123,35674.0,35674.0,11000.0,0.5784,650.0,11060.0,7700.0,1000.0,1000.0
Boston College,2006,10.0,3.0,0.0,164924,9396.0,0.5939,0.0428,0.1055,0.0972,0.291,1327.0,29.0,0.95,0.9074,33000.0,33000.0,10580.0,0.5605,650.0,10720.0,7620.0,1000.0,1000.0
Boston College,2005,9.0,3.0,0.0,164924,9542.0,0.5939,0.0428,0.1055,0.0972,0.3065,1328.0,29.0,0.96,0.9084,31438.0,31438.0,10169.0,0.5561,650.0,10170.0,7575.0,1000.0,1000.0
Boston College,2004,9.0,3.0,0.0,164924,9480.0,0.5939,0.0428,0.1055,0.0972,0.3197,1325.0,32.0,0.95,0.8942,28940.0,28940.0,9759.0,0.5489,650.0,9620.0,7600.0,1000.0,1000.0
Boston College,2003,8.0,5.0,0.0,164924,8967.0,0.5939,0.0428,0.1055,0.0972,0.3075,1315.0,32.0,0.9493,0.8937,27080.0,27080.0,9453.0,0.5969,650.0,9300.0,7450.0,1000.0,1000.0
Boston College,2002,9.0,4.0,0.0,164924,9688.0,0.5939,0.0428,0.1055,0.0972,0.3241,1305.0,32.0,0.9493,0.8743,25862.0,25862.0,9229.0,0.6642,650.0,8990.0,7450.0,1000.0,1000.0
Bowling Green,2022,6.0,7.0,0.0,201441,12223.0,0.8008,0.0673,0.0488,0.0117,0.7866,1116.0,22.0,0.7701,0.6142,13639.0,22212.0,9977.0,0.6972,710.0,12584.0,8614.0,3460.0,5285.0
Bowling Green,2021,4.0,8.0,0.0,201441,12779.0,0.7998,0.0732,0.0448,0.012,0.7873,1131.0,23.0,0.7825,0.6248,13061.0,21049.0,9779.0,0.7142,690.0,11974.0,7794.0,3238.0,4644.0
Bowling Green,2020,0.0,5.0,0.0,201441,13342.0,0.7957,0.0771,0.0429,0.0121,0.753,1142.0,23.0,0.7936,0.6213,11573.0,19562.0,9648.0,0.7546,728.0,10714.0,7892.0,4006.0,5286.0
Bowling Green,2019,3.0,9.0,0.0,201441,13772.0,0.7909,0.0805,0.0426,0.0107,0.7182,1083.0,22.0,0.7713,0.6051,11316.0,19305.0,9267.0,0.6845,727.0,9168.0,7694.0,3976.0,5261.0
Bowling Green,2018,3.0,9.0,0.0,201441,13729.0,0.7832,0.0855,0.0432,0.0098,0.7227,1084.0,22.0,0.7717,0.5606,11105.0,19093.0,9101.0,0.6885,910.0,9168.0,7788.0,3732.0,4970.0
Bowling Green,2017,2.0,10.0,0.0,201441,13790.0,0.7824,0.0913,0.0419,0.0092,0.732,1088.0,22.0,0.7697,0.5306,11057.0,18593.0,8821.0,0.6988,1010.0,8898.0,7578.0,3604.0,4790.0
Bowling Green,2016,4.0,8.0,0.0,201441,13901.0,0.7733,0.0952,0.0439,0.0076,0.7605,1012.0,22.0,0.7595,0.5473,11057.0,18593.0,8544.0,0.6905,1010.0,8690.0,7446.0,3604.0,4790.0
Bowling Green,2015,10.0,4.0,0.0,201441,13900.0,0.7753,0.0983,0.0412,0.0069,0.7268,1012.0,22.0,0.7754,0.5697,10796.0,18332.0,8419.0,0.6919,1020.0,8496.0,7780.0,3742.0,4918.0
Bowling Green,2014,8.0,6.0,0.0,201441,13697.0,0.7748,0.1018,0.041,0.0076,0.5337,1012.0,22.0,0.7586,0.5525,10726.0,18034.0,8221.0,0.7012,1050.0,8244.0,7044.0,4238.0,5514.0
Bowling Green,2013,10.0,4.0,0.0,201441,14161.0,0.7783,0.1004,0.0409,0.0085,0.7247,1009.0,22.0,0.7012,0.541,10726.0,18034.0,7669.0,0.7477,1278.0,8244.0,6716.0,3258.0,4162.0
Bowling Green,2012,8.0,5.0,0.0,201441,14514.0,0.7769,0.1091,0.0377,0.0091,0.7355,1009.0,22.0,0.6954,0.5772,10514.0,17822.0,6907.0,0.7851,1194.0,8064.0,6658.0,3182.0,4064.0
Bowling Green,2011,5.0,7.0,0.0,201441,14802.0,0.7764,0.1131,0.0358,0.0098,0.7554,1009.0,22.0,0.7204,0.5808,10164.0,17472.0,6549.0,0.7608,1140.0,7794.0,6390.0,3244.0,3822.0
Bowling Green,2010,2.0,10.0,0.0,201441,14522.0,0.7876,0.1078,0.0336,0.0087,0.801,1029.0,22.0,0.7669,0.604,9704.0,17012.0,6660.0,0.7187,1216.0,7800.0,7610.0,3587.0,4948.0
Bowling Green,2009,7.0,6.0,0.0,201441,14023.0,0.7824,0.0952,0.0419,0.0092,0.8882,1011.0,22.0,0.7459,0.5938,9060.0,16368.0,6675.0,0.7327,1216.0,7670.0,7512.0,3179.0,4790.0
Bowling Green,2008,6.0,6.0,0.0,201441,14596.0,0.7824,0.0952,0.0419,0.0092,0.8741,1009.0,22.0,0.7337,0.5789,9060.0,16368.0,6665.0,0.7887,1174.0,7220.0,7512.0,3152.0,4790.0
Bowling Green,2007,8.0,5.0,0.0,201441,15391.0,0.7824,0.0952,0.0419,0.0092,0.8752,1012.0,22.0,0.7595,0.5682,9060.0,16368.0,6597.0,0.7698,1140.0,6878.0,7512.0,3078.0,4790.0
